student_id,name,course,attendance,previous_score,study_hours,grade_percent,grade_letter,pass_fail,predicted_pass_fail,predicted_is_weak
STD107846,Aditya Gupta,BSc - Chemistry,57.8,49.7,1.4,55.0,F,Fail,Fail,1
STD107858,Ananya Verma,BBA - Human Resource,64.2,66.3,5.4,53.0,F,Fail,Fail,1
STD107869,Kiran Shetty,BBA - Marketing,68.4,78.3,4.7,45.0,F,Fail,Fail,1
STD107870,Aarav Singh,BA - Psychology,86.5,69.8,1.5,43.0,F,Fail,Fail,1
STD107876,Amit Verma,BTech - IT,59.1,74.5,4.2,51.0,F,Fail,Fail,1
STD107889,Neha Reddy,BCA - Software Engineering,77.9,66.2,4.7,41.0,F,Fail,Fail,1
STD107891,Anjali Reddy,BA - Economics,69.0,75.5,3.4,53.0,F,Fail,Fail,1
STD107900,Karthik Yadav,BSc - Biology,60.8,96.9,2.9,52.0,F,Fail,Fail,1
STD107933,Anjali Singh,BBA - Marketing,67.7,73.6,4.1,49.0,F,Fail,Fail,1
STD107937,Sahil Sharma,BTech - CSE,75.3,63.5,2.9,42.0,F,Fail,Fail,1
STD107938,Priya Mishra,BSc - Mathematics,74.6,86.6,1.8,48.0,F,Fail,Fail,1
STD107941,Priya Iyer,BTech - Civil,50.0,85.9,1.2,72.0,F,Fail,Fail,1
STD107943,Vikram Mishra,BCA - Cyber Security,89.1,74.1,3.2,43.0,F,Fail,Fail,1
STD107945,Vivaan Mishra,BTech - CSE,67.6,60.5,1.4,44.0,F,Fail,Fail,1
STD107950,Ananya Yadav,BTech - CSE,68.4,67.9,1.6,40.0,F,Fail,Fail,1
STD107972,Kiran Rathod,BBA - Finance,81.1,80.2,0.2,44.0,F,Fail,Fail,1
STD107974,Sneha Khan,BA - English Literature,56.3,66.1,1.9,63.0,F,Fail,Fail,1
STD107975,Sneha Patel,BTech - Mechanical,58.8,73.2,2.0,93.0,F,Fail,Fail,1
STD107992,Isha Nair,BCA - Data Science,87.3,79.0,1.7,41.0,F,Fail,Fail,1
STD108030,Priya Menon,BTech - CSE,49.2,75.6,0.8,49.0,F,Fail,Fail,1
STD108038,Ritika Iyer,BTech - IT,88.3,72.8,2.7,42.0,F,Fail,Fail,1
STD108065,Yash Bose,BA - Psychology,51.0,88.7,3.0,55.0,F,Fail,Fail,1
STD108069,Arjun Bose,BTech - IT,46.7,78.0,2.5,80.0,F,Fail,Fail,1
STD108070,Varun Naidu,BTech - Civil,54.1,48.2,2.0,59.0,F,Fail,Fail,1
STD108076,Amit Bose,BSc - Mathematics,54.8,92.3,2.4,99.0,F,Fail,Fail,1
STD108082,Ritika Khan,BTech - CSE,75.8,52.4,1.7,43.0,F,Fail,Fail,1
STD108083,Amit Shetty,BA - Psychology,89.5,44.1,2.5,41.0,F,Fail,Fail,1
STD108105,Meera Das,BCA - Data Science,57.5,95.9,3.5,88.0,F,Fail,Fail,1
STD108106,Amit Menon,BTech - CSE,54.7,61.8,0.0,99.0,F,Fail,Fail,1
STD108110,Shreya Bose,BBA - Marketing,56.2,66.0,0.5,59.0,F,Fail,Fail,1
STD108115,Shreya Shetty,BTech - IT,81.8,77.8,1.3,46.0,F,Fail,Fail,1
STD108116,Aditya Naidu,BSc - Biology,51.0,78.8,1.6,56.0,F,Fail,Fail,1
STD108118,Isha Sharma,BSc - Physics,72.8,43.3,1.5,51.0,F,Fail,Fail,1
STD108120,Isha Patel,BTech - ECE,54.2,84.5,1.7,68.0,F,Fail,Fail,1
STD108121,Priya Jain,BTech - CSE,76.5,57.0,4.4,49.0,F,Fail,Fail,1
STD108124,Sneha Iyer,BTech - ECE,94.8,86.3,1.4,40.0,F,Fail,Fail,1
STD108133,Isha Rathod,BSc - Mathematics,70.8,80.4,0.8,43.0,F,Fail,Fail,1
STD108140,Yash Mishra,BA - Economics,67.3,73.1,2.1,52.0,F,Fail,Fail,1
STD108158,Raghav Naidu,BBA - Finance,58.0,72.4,1.8,67.0,F,Fail,Fail,1
STD108160,Ananya Rao,BCA - Data Science,58.0,53.9,1.7,41.0,F,Fail,Fail,1
STD108162,Amit Das,BTech - Civil,59.4,71.9,3.9,57.0,F,Fail,Fail,1
STD108171,Diya Rao,BSc - Physics,81.5,75.3,3.0,41.0,F,Fail,Fail,1
STD108174,Anjali Menon,BBA - Marketing,87.1,70.1,0.0,43.0,F,Fail,Fail,1
STD108178,Karthik Das,BSc - Biology,85.0,78.8,4.2,40.0,F,Fail,Fail,1
STD108188,Varun Reddy,BSc - Physics,55.9,80.3,0.0,63.0,F,Fail,Fail,1
STD108190,Rahul Bose,BTech - EEE,55.7,81.0,2.7,63.0,F,Fail,Fail,1
STD108198,Arjun Naidu,BSc - Computer Science,85.7,97.0,2.2,42.0,F,Fail,Fail,1
STD108211,Sana Khan,BSc - Computer Science,72.0,74.4,1.5,47.0,F,Fail,Fail,1
STD108213,Karthik Iyer,BTech - EEE,73.0,73.6,0.5,41.0,F,Fail,Fail,1
STD108214,Priya Menon,BSc - Computer Science,72.7,87.3,3.0,49.0,F,Fail,Fail,1
STD108219,Isha Naidu,BTech - CSE,73.9,54.9,3.1,51.0,F,Fail,Fail,1
STD108221,Aditya Mishra,BTech - IT,65.9,74.8,2.9,42.0,F,Fail,Fail,1
STD108231,Jahnavi Verma,BTech - Civil,83.3,98.0,0.9,46.0,F,Fail,Fail,1
STD108234,Aditya Naidu,BTech - IT,95.0,83.9,3.3,40.0,F,Fail,Fail,1
STD108244,Harsh Menon,BCA - Cyber Security,56.9,62.4,3.3,43.0,F,Fail,Fail,1
STD108246,Pooja Bose,BBA - Finance,67.5,63.7,0.0,50.0,F,Fail,Fail,1
STD108248,Karthik Sharma,BSc - Mathematics,90.0,85.6,1.1,42.0,F,Fail,Fail,1
STD108265,Sana Mishra,BCA - Software Engineering,65.2,85.6,2.2,49.0,F,Fail,Fail,1
STD108269,Isha Sharma,BTech - CSE,57.7,52.5,2.6,86.0,F,Fail,Fail,1
STD108300,Yash Shetty,BTech - IT,93.6,82.4,4.7,41.0,F,Fail,Fail,1
STD108316,Ananya Jain,BTech - Civil,69.1,78.7,2.6,51.0,F,Fail,Fail,1
STD108329,Varun Rathod,BA - Psychology,86.5,66.3,3.3,45.0,F,Fail,Fail,1
STD108331,Raghav Sharma,BBA - Human Resource,57.4,84.0,1.5,74.0,F,Fail,Fail,1
STD108348,Harsh Jain,BSc - Physics,59.4,67.0,1.3,92.0,F,Fail,Fail,1
STD108357,Vivaan Das,BTech - CSE,59.9,68.2,2.0,53.0,F,Fail,Fail,1
STD108359,Neha Rathod,BSc - Computer Science,51.0,71.5,4.0,91.0,F,Fail,Fail,1
STD108361,Kiran Patel,BTech - Civil,58.7,63.6,1.8,57.0,F,Fail,Fail,1
STD108367,Neha Das,BA - Psychology,63.3,77.2,5.7,47.0,F,Fail,Fail,1
STD108371,Harsh Nair,BSc - Computer Science,44.9,66.0,1.9,94.0,F,Fail,Fail,1
STD108377,Amrita Khan,BBA - Finance,80.4,51.8,0.9,43.0,F,Fail,Fail,1
STD108392,Jahnavi Rathod,BSc - Computer Science,84.0,49.5,3.7,43.0,F,Fail,Fail,1
STD108401,Meera Verma,BTech - EEE,43.0,80.9,3.7,88.0,F,Fail,Fail,1
STD108415,Amit Iyer,BA - Economics,72.4,85.7,3.7,48.0,F,Fail,Fail,1
STD108423,Vikram Chopra,BSc - Physics,58.9,70.0,2.8,49.0,F,Fail,Fail,1
STD108442,Anjali Rao,BCA - Data Science,89.4,85.1,3.6,40.0,F,Fail,Fail,1
STD108446,Raghav Chopra,BTech - CSE,55.8,80.0,2.8,46.0,F,Fail,Fail,1
STD108455,Rohan Naidu,BTech - IT,58.1,54.0,3.8,72.0,F,Fail,Fail,1
STD108486,Isha Iyer,BA - Economics,70.2,72.6,2.9,47.0,F,Fail,Fail,1
STD108515,Jahnavi Singh,BBA - Finance,50.2,60.6,1.8,81.0,F,Fail,Fail,1
STD108526,Amrita Iyer,BTech - Civil,59.4,70.3,2.6,85.0,F,Fail,Fail,1
STD108531,Pooja Menon,BCA - Software Engineering,76.2,58.8,2.7,45.0,F,Fail,Fail,1
STD108536,Amrita Iyer,BSc - Chemistry,48.4,100.0,2.3,83.0,F,Fail,Fail,1
STD108540,Neha Menon,BTech - ECE,62.3,100.0,1.3,40.0,F,Fail,Fail,1
STD108548,Varun Rao,BBA - Finance,42.6,77.2,1.0,70.0,F,Fail,Fail,1
STD108549,Raghav Shetty,BA - Psychology,73.1,80.1,0.7,49.0,F,Fail,Fail,1
STD108557,Ananya Rao,BTech - CSE,100.0,78.0,3.5,85.0,A,Pass,Fail,1
STD108561,Diya Patel,BSc - Mathematics,86.2,68.3,3.6,42.0,F,Fail,Fail,1
STD108563,Aarav Mishra,BSc - Mathematics,79.4,82.7,2.8,40.0,F,Fail,Fail,1
STD108570,Varun Khan,BTech - Mechanical,63.5,74.5,4.6,50.0,F,Fail,Fail,1
STD108579,Sneha Iyer,BA - English Literature,96.5,78.5,2.8,41.0,F,Fail,Fail,1
STD108585,Raghav Chopra,BA - Economics,71.0,60.8,1.7,47.0,F,Fail,Fail,1
STD108601,Isha Sharma,BBA - Finance,44.6,75.1,4.2,79.0,F,Fail,Fail,1
STD108606,Arjun Nair,BSc - Physics,84.1,65.5,3.3,42.0,F,Fail,Fail,1
STD108612,Diya Mishra,BSc - Computer Science,81.4,76.5,3.6,45.0,F,Fail,Fail,1
STD108623,Anjali Chopra,BTech - CSE,59.5,86.2,2.3,53.0,F,Fail,Fail,1
STD108624,Amrita Mishra,BBA - Marketing,73.0,44.8,2.2,44.0,F,Fail,Fail,1
STD108626,Jahnavi Menon,BBA - Finance,76.3,68.8,4.5,48.0,F,Fail,Fail,1
STD108634,Pooja Gupta,BCA - Software Engineering,54.5,69.4,3.9,63.0,F,Fail,Fail,1
STD108635,Karthik Rao,BTech - Mechanical,59.2,66.4,0.7,100.0,F,Fail,Fail,1
STD108640,Amrita Rathod,BSc - Mathematics,61.5,64.8,1.5,47.0,F,Fail,Fail,1
STD108644,Harsh Chopra,BBA - Finance,58.9,93.4,1.6,41.0,F,Fail,Fail,1
STD108655,Aditya Shetty,BTech - ECE,48.6,83.6,2.9,91.0,F,Fail,Fail,1
STD108656,Kiran Sharma,BTech - Civil,58.7,66.4,2.5,70.0,F,Fail,Fail,1
STD108666,Yash Iyer,BSc - Biology,94.1,81.3,1.4,40.0,F,Fail,Fail,1
STD108669,Sahil Naidu,BTech - Mechanical,87.9,95.8,4.5,43.0,F,Fail,Fail,1
STD108672,Ananya Nair,BCA - Data Science,70.8,60.2,4.0,45.0,F,Fail,Fail,1
STD108675,Kiran Nair,BTech - CSE,70.9,75.3,2.3,52.0,F,Fail,Fail,1
STD108676,Aarav Rao,BCA - Data Science,56.9,93.6,2.7,97.0,F,Fail,Fail,1
STD108719,Sana Patel,BA - Economics,83.6,67.4,1.2,45.0,F,Fail,Fail,1
STD108728,Aarav Patel,BTech - IT,83.2,67.8,2.4,46.0,F,Fail,Fail,1
STD108737,Ananya Chopra,BTech - CSE,75.3,65.7,2.8,44.0,F,Fail,Fail,1
STD108748,Rahul Rathod,BTech - Mechanical,59.8,79.1,4.9,54.0,F,Fail,Fail,1
STD108753,Amit Reddy,BTech - CSE,87.8,88.3,5.2,42.0,F,Fail,Fail,1
STD108774,Amit Nair,BCA - Cyber Security,52.1,66.3,2.6,91.0,F,Fail,Fail,1
STD108777,Meera Khan,BCA - Software Engineering,56.3,50.6,0.5,97.0,F,Fail,Fail,1
STD108801,Anjali Chopra,BA - English Literature,79.8,77.5,1.7,48.0,F,Fail,Fail,1
STD108812,Amrita Yadav,BTech - CSE,93.6,99.4,2.6,40.0,F,Fail,Fail,1
STD108820,Ananya Mishra,BSc - Computer Science,46.9,59.7,1.5,60.0,F,Fail,Fail,1
STD108831,Kiran Iyer,BSc - Mathematics,57.9,100.0,3.1,65.0,F,Fail,Fail,1
STD108839,Isha Reddy,BSc - Biology,65.3,73.5,2.6,52.0,F,Fail,Fail,1
STD108843,Meera Sharma,BBA - Marketing,55.0,98.1,3.2,73.0,F,Fail,Fail,1
STD108855,Raghav Chopra,BCA - Data Science,59.3,72.2,2.3,54.0,F,Fail,Fail,1
STD108864,Sahil Shetty,BSc - Mathematics,43.5,41.6,1.9,67.0,F,Fail,Fail,1
STD108866,Rohan Menon,BSc - Computer Science,69.3,77.1,1.6,50.0,F,Fail,Fail,1
STD108867,Vivaan Singh,BTech - IT,50.7,78.7,0.0,98.0,F,Fail,Fail,1
STD108868,Karthik Chopra,BBA - Finance,99.2,58.5,0.9,43.0,F,Fail,Fail,1
STD108880,Arjun Khan,BTech - Mechanical,54.0,93.4,0.7,58.0,F,Fail,Fail,1
STD108882,Sana Reddy,BTech - CSE,66.9,70.1,1.0,41.0,F,Fail,Fail,1
STD108899,Aarav Rathod,BTech - Mechanical,62.7,69.1,4.4,54.0,F,Fail,Fail,1
STD108900,Pooja Nair,BTech - IT,90.2,72.3,0.0,44.0,F,Fail,Fail,1
STD108902,Aarav Nair,BSc - Chemistry,59.4,89.6,0.0,73.0,F,Fail,Fail,1
STD108904,Karthik Iyer,BSc - Physics,72.5,76.2,3.5,49.0,F,Fail,Fail,1
STD108915,Diya Iyer,BTech - CSE,58.7,77.0,3.9,71.0,F,Fail,Fail,1
STD108917,Ritika Reddy,BTech - Mechanical,85.1,54.6,1.6,40.0,F,Fail,Fail,1
STD108922,Sana Rathod,BTech - CSE,71.8,83.0,3.3,44.0,F,Fail,Fail,1
STD108950,Neha Verma,BCA - Data Science,59.4,98.1,4.0,44.0,F,Fail,Fail,1
STD108974,Diya Sharma,BTech - Mechanical,56.0,39.5,3.1,83.0,F,Fail,Fail,1
STD108977,Yash Chopra,BTech - Mechanical,68.1,96.5,2.4,42.0,F,Fail,Fail,1
STD108997,Harsh Verma,BTech - ECE,57.0,91.3,1.4,59.0,F,Fail,Fail,1
STD109002,Vikram Verma,BTech - IT,82.7,75.9,1.5,47.0,F,Fail,Fail,1
STD109007,Anjali Verma,BSc - Chemistry,59.2,100.0,2.7,47.0,F,Fail,Fail,1
STD109012,Shreya Naidu,BSc - Biology,58.9,81.9,1.8,98.0,F,Fail,Fail,1
STD109031,Rahul Verma,BTech - EEE,72.9,82.7,1.8,50.0,F,Fail,Fail,1
STD109040,Rohan Singh,BTech - IT,51.7,58.1,2.8,99.0,F,Fail,Fail,1
STD109054,Amrita Reddy,BTech - CSE,81.3,58.9,1.2,41.0,F,Fail,Fail,1
STD109070,Varun Shetty,BSc - Physics,57.1,58.4,2.2,55.0,F,Fail,Fail,1
STD109074,Raghav Sharma,BSc - Physics,78.9,61.7,1.7,48.0,F,Fail,Fail,1
STD109076,Priya Shetty,BBA - Marketing,55.8,77.1,3.4,76.0,F,Fail,Fail,1
STD109084,Pooja Jain,BCA - Data Science,80.2,89.2,3.0,41.0,F,Fail,Fail,1
STD109087,Raghav Nair,BSc - Physics,76.8,83.8,2.2,47.0,F,Fail,Fail,1
STD109098,Vikram Patel,BSc - Physics,70.9,69.0,2.6,50.0,F,Fail,Fail,1
STD109099,Diya Chopra,BSc - Mathematics,73.8,86.2,3.5,41.0,F,Fail,Fail,1
STD109116,Rahul Reddy,BA - Economics,73.2,74.1,5.0,45.0,F,Fail,Fail,1
STD109121,Yash Sharma,BBA - Marketing,64.7,55.3,3.2,41.0,F,Fail,Fail,1
STD109130,Sana Rao,BA - Psychology,55.6,56.0,2.3,54.0,F,Fail,Fail,1
STD109134,Arjun Reddy,BSc - Biology,59.6,65.1,4.6,55.0,F,Fail,Fail,1
STD109141,Shreya Chopra,BTech - Mechanical,56.2,55.3,3.1,80.0,F,Fail,Fail,1
STD109143,Yash Khan,BTech - Mechanical,91.0,68.4,2.3,40.0,F,Fail,Fail,1
STD109145,Diya Menon,BBA - Finance,69.1,58.0,1.3,50.0,F,Fail,Fail,1
STD109148,Ananya Naidu,BSc - Computer Science,73.4,76.8,2.6,51.0,F,Fail,Fail,1
STD109150,Isha Iyer,BSc - Mathematics,86.4,82.2,2.7,45.0,F,Fail,Fail,1
STD109179,Ananya Mishra,BSc - Biology,69.9,69.3,2.5,49.0,F,Fail,Fail,1
STD109193,Rohan Khan,BTech - CSE,53.7,90.2,1.8,58.0,F,Fail,Fail,1
STD109197,Neha Chopra,BTech - Civil,81.6,75.7,1.4,47.0,F,Fail,Fail,1
STD109219,Varun Jain,BTech - CSE,81.0,60.9,1.3,43.0,F,Fail,Fail,1
STD109220,Vikram Patel,BTech - CSE,61.4,87.9,1.7,54.0,F,Fail,Fail,1
STD109234,Sana Nair,BSc - Mathematics,78.2,64.5,0.3,49.0,F,Fail,Fail,1
STD109243,Pooja Mishra,BTech - CSE,50.0,60.4,1.6,73.0,F,Fail,Fail,1
STD109248,Raghav Gupta,BBA - Marketing,60.4,70.8,1.2,44.0,F,Fail,Fail,1
STD109253,Pooja Rao,BTech - CSE,78.4,70.4,2.5,43.0,F,Fail,Fail,1
STD109261,Rohan Rao,BTech - CSE,74.5,59.0,2.4,44.0,F,Fail,Fail,1
STD109278,Kiran Das,BSc - Physics,55.6,63.7,2.2,77.0,F,Fail,Fail,1
STD109283,Raghav Chopra,BSc - Computer Science,86.4,84.5,2.0,45.0,F,Fail,Fail,1
STD109284,Ritika Shetty,BTech - ECE,59.8,82.6,4.1,67.0,F,Fail,Fail,1
STD109286,Varun Rao,BBA - Marketing,74.5,63.9,1.6,42.0,F,Fail,Fail,1
STD109289,Sneha Verma,BSc - Computer Science,65.4,66.3,2.8,45.0,F,Fail,Fail,1
STD109292,Sneha Gupta,BSc - Physics,74.5,74.8,5.4,40.0,F,Fail,Fail,1
STD109300,Meera Reddy,BTech - CSE,53.2,65.5,3.8,74.0,F,Fail,Fail,1
STD109306,Varun Iyer,BA - Economics,54.1,86.9,2.8,48.0,F,Fail,Fail,1
STD109311,Pooja Gupta,BTech - Mechanical,70.6,84.7,3.4,40.0,F,Fail,Fail,1
STD109312,Ananya Singh,BSc - Computer Science,76.9,78.5,0.0,40.0,F,Fail,Fail,1
STD109319,Diya Patel,BSc - Computer Science,54.7,63.4,3.1,65.0,F,Fail,Fail,1
STD109322,Jahnavi Chopra,BBA - Finance,53.8,80.2,4.0,64.0,F,Fail,Fail,1
STD109337,Sanjay Yadav,BSc - Computer Science,52.6,81.2,2.8,68.0,F,Fail,Fail,1
STD109346,Amrita Patel,BTech - CSE,72.9,71.6,4.9,50.0,F,Fail,Fail,1
STD109348,Varun Patel,BCA - Data Science,57.1,84.6,1.5,58.0,F,Fail,Fail,1
STD109363,Arjun Chopra,BSc - Chemistry,59.6,62.4,4.1,83.0,F,Fail,Fail,1
STD109376,Amrita Reddy,BBA - Finance,52.4,73.6,3.4,72.0,F,Fail,Fail,1
STD109381,Priya Nair,BCA - Software Engineering,68.9,67.9,1.3,53.0,F,Fail,Fail,1
STD109382,Anjali Gupta,BTech - CSE,46.4,64.0,3.4,87.0,F,Fail,Fail,1
STD109387,Karthik Shetty,BTech - ECE,48.5,79.5,1.2,99.0,F,Fail,Fail,1
STD109391,Amrita Menon,BCA - Software Engineering,57.3,43.0,2.5,88.0,F,Fail,Fail,1
STD109395,Karthik Bose,BSc - Mathematics,59.4,72.3,0.8,94.0,F,Fail,Fail,1
STD109405,Kiran Menon,BTech - CSE,68.8,54.8,1.7,42.0,F,Fail,Fail,1
STD109417,Kiran Das,BTech - IT,83.9,86.3,2.3,44.0,F,Fail,Fail,1
STD109420,Pooja Mishra,BSc - Computer Science,43.9,65.3,3.4,84.0,F,Fail,Fail,1
STD109428,Neha Menon,BTech - IT,76.7,79.4,1.8,40.0,F,Fail,Fail,1
STD109440,Priya Mishra,BTech - ECE,59.8,82.4,2.1,49.0,F,Fail,Fail,1
STD109446,Anjali Mishra,BTech - ECE,49.8,85.4,4.8,77.0,F,Fail,Fail,1
STD109447,Raghav Naidu,BSc - Computer Science,57.5,58.5,2.0,65.0,F,Fail,Fail,1
STD109448,Aarav Verma,BSc - Chemistry,67.2,59.2,2.9,51.0,F,Fail,Fail,1
STD109449,Amrita Patel,BBA - Marketing,53.3,74.4,1.1,67.0,F,Fail,Fail,1
STD109461,Anjali Yadav,BTech - CSE,49.3,79.8,0.5,77.0,F,Fail,Fail,1
STD109480,Rohan Singh,BBA - Marketing,72.2,50.4,3.6,40.0,F,Fail,Fail,1
STD109485,Shreya Yadav,BCA - Software Engineering,77.5,63.7,2.6,47.0,F,Fail,Fail,1
STD109498,Harsh Reddy,BTech - ECE,46.0,87.2,3.6,70.0,F,Fail,Fail,1
STD109509,Diya Khan,BCA - Data Science,64.0,63.9,0.9,41.0,F,Fail,Fail,1
STD109510,Aditya Verma,BCA - Cyber Security,82.9,36.5,4.4,46.0,F,Fail,Fail,1
STD109520,Rohan Bose,BSc - Biology,64.4,87.6,2.6,55.0,F,Fail,Fail,1
STD109527,Priya Gupta,BSc - Mathematics,65.6,64.6,0.0,50.0,F,Fail,Fail,1
STD109532,Neha Reddy,BCA - Software Engineering,59.1,53.9,0.5,68.0,F,Fail,Fail,1
STD109571,Varun Yadav,BSc - Computer Science,77.3,80.7,1.1,43.0,F,Fail,Fail,1
STD109572,Arjun Naidu,BBA - Marketing,72.3,81.5,0.7,48.0,F,Fail,Fail,1
STD109585,Rohan Gupta,BTech - CSE,56.7,76.0,3.7,48.0,F,Fail,Fail,1
STD109591,Aditya Das,BSc - Biology,67.6,65.1,1.9,40.0,F,Fail,Fail,1
STD109598,Raghav Singh,BTech - CSE,55.2,64.5,2.1,97.0,F,Fail,Fail,1
STD109601,Sana Jain,BBA - Human Resource,84.5,69.3,2.7,41.0,F,Fail,Fail,1
STD109621,Harsh Rao,BSc - Mathematics,64.5,81.3,2.0,54.0,F,Fail,Fail,1
STD109624,Ananya Rao,BTech - IT,100.0,38.5,2.0,42.0,F,Fail,Fail,1
STD109628,Rohan Naidu,BA - English Literature,64.9,92.7,2.1,42.0,F,Fail,Fail,1
STD109633,Aarav Verma,BCA - Data Science,85.5,78.1,3.8,44.0,F,Fail,Fail,1
STD109642,Rohan Khan,BTech - ECE,71.9,75.9,2.1,41.0,F,Fail,Fail,1
STD109663,Arjun Mishra,BA - Economics,51.2,89.9,0.7,69.0,F,Fail,Fail,1
STD109664,Karthik Jain,BSc - Biology,62.0,88.8,3.1,42.0,F,Fail,Fail,1
STD109665,Arjun Rao,BTech - ECE,66.0,83.5,2.1,47.0,F,Fail,Fail,1
STD109671,Harsh Yadav,BTech - CSE,73.0,81.3,2.3,45.0,F,Fail,Fail,1
STD109676,Vivaan Rao,BTech - IT,77.0,50.4,2.9,49.0,F,Fail,Fail,1
STD109679,Karthik Rao,BCA - Software Engineering,53.6,41.4,2.2,49.0,F,Fail,Fail,1
STD109683,Sana Singh,BBA - Finance,80.3,83.1,2.4,40.0,F,Fail,Fail,1
STD109701,Isha Patel,BTech - ECE,42.0,64.9,0.7,57.0,F,Fail,Fail,1
STD109725,Amit Mishra,BTech - IT,58.9,85.2,0.0,77.0,F,Fail,Fail,1
STD109732,Yash Rathod,BTech - Mechanical,57.3,63.3,1.6,71.0,F,Fail,Fail,1
STD109734,Sana Nair,BTech - CSE,51.7,63.8,1.5,61.0,F,Fail,Fail,1
STD109736,Sanjay Patel,BSc - Physics,65.9,80.8,2.9,40.0,F,Fail,Fail,1
STD109752,Neha Rao,BTech - CSE,48.0,78.9,2.5,63.0,F,Fail,Fail,1
STD109760,Meera Nair,BBA - Marketing,51.0,85.6,5.1,83.0,F,Fail,Fail,1
STD109762,Vivaan Yadav,BBA - Human Resource,54.7,66.6,1.8,73.0,F,Fail,Fail,1
STD109768,Varun Reddy,BBA - Finance,51.2,33.4,0.7,75.0,F,Fail,Fail,1
STD109772,Vikram Rathod,BTech - EEE,91.0,57.1,3.7,42.0,F,Fail,Fail,1
STD109796,Varun Yadav,BBA - Marketing,58.4,74.2,2.6,98.0,F,Fail,Fail,1
STD109802,Sneha Verma,BSc - Computer Science,80.1,56.4,1.5,40.0,F,Fail,Fail,1
STD109807,Amit Shetty,BSc - Physics,76.3,76.8,0.5,41.0,F,Fail,Fail,1
STD109819,Amit Iyer,BA - Psychology,72.3,88.7,2.2,50.0,F,Fail,Fail,1
STD109836,Priya Verma,BTech - ECE,73.8,71.0,0.6,48.0,F,Fail,Fail,1
STD109840,Ananya Naidu,BTech - Civil,65.7,94.7,1.2,46.0,F,Fail,Fail,1
STD109855,Arjun Naidu,BBA - Marketing,72.1,99.2,3.8,40.0,F,Fail,Fail,1
STD109864,Neha Shetty,BSc - Computer Science,36.7,61.8,3.5,77.0,F,Fail,Fail,1
STD109880,Shreya Chopra,BTech - CSE,83.7,80.3,1.7,42.0,F,Fail,Fail,1
STD109883,Amrita Rao,BCA - Cyber Security,44.5,66.4,3.4,50.0,F,Fail,Fail,1
STD109893,Sana Gupta,BBA - Marketing,46.6,66.6,2.4,71.0,F,Fail,Fail,1
STD109903,Isha Nair,BTech - CSE,58.1,68.2,4.6,54.0,F,Fail,Fail,1
STD109914,Sahil Verma,BTech - ECE,57.1,65.1,3.0,64.0,F,Fail,Fail,1
STD109915,Varun Das,BSc - Chemistry,71.7,68.3,3.5,45.0,F,Fail,Fail,1
STD109923,Kiran Gupta,BSc - Mathematics,59.4,64.9,3.5,86.0,F,Fail,Fail,1
STD109926,Amit Rao,BCA - Software Engineering,59.9,76.7,2.7,59.0,F,Fail,Fail,1
STD109931,Sahil Mishra,BTech - CSE,70.0,57.4,2.1,50.0,F,Fail,Fail,1
STD109933,Sneha Reddy,BBA - Marketing,71.5,58.5,1.3,48.0,F,Fail,Fail,1
STD109946,Pooja Chopra,BTech - EEE,69.9,94.3,6.0,49.0,F,Fail,Fail,1
STD109948,Amrita Rao,BCA - Cyber Security,78.6,72.1,2.4,48.0,F,Fail,Fail,1
STD109953,Karthik Bose,BCA - Cyber Security,52.3,88.3,1.7,48.0,F,Fail,Fail,1
STD109957,Neha Bose,BBA - Finance,56.9,80.7,2.5,52.0,F,Fail,Fail,1
STD109960,Amrita Yadav,BTech - ECE,56.2,58.1,4.4,78.0,F,Fail,Fail,1
STD109964,Ritika Shetty,BTech - Mechanical,81.3,45.1,1.6,44.0,F,Fail,Fail,1
STD109969,Harsh Yadav,BTech - IT,75.3,79.5,3.0,40.0,F,Fail,Fail,1
STD109974,Pooja Jain,BCA - Data Science,100.0,68.4,2.1,40.0,F,Fail,Fail,1
STD109977,Shreya Yadav,BTech - IT,76.1,77.1,0.2,42.0,F,Fail,Fail,1
STD109981,Sahil Iyer,BBA - Human Resource,53.1,84.0,1.7,88.0,F,Fail,Fail,1
STD110011,Varun Jain,BA - English Literature,74.2,77.6,1.5,40.0,F,Fail,Fail,1
STD110013,Sneha Bose,BSc - Biology,71.7,69.8,2.7,52.0,F,Fail,Fail,1
STD110020,Sneha Jain,BTech - Civil,69.1,66.9,4.3,49.0,F,Fail,Fail,1
STD110035,Aditya Khan,BCA - Software Engineering,79.4,70.0,2.7,42.0,F,Fail,Fail,1
STD110042,Amrita Mishra,BTech - EEE,74.5,53.6,2.3,43.0,F,Fail,Fail,1
STD110045,Amit Iyer,BSc - Biology,72.1,84.8,2.1,46.0,F,Fail,Fail,1
STD110049,Sanjay Khan,BTech - ECE,52.5,52.0,0.5,51.0,F,Fail,Fail,1
STD110062,Jahnavi Menon,BSc - Biology,75.2,60.5,1.2,47.0,F,Fail,Fail,1
STD110070,Amit Patel,BCA - Data Science,72.9,85.5,0.3,51.0,F,Fail,Fail,1
STD110072,Varun Rathod,BTech - IT,47.9,74.3,2.1,66.0,F,Fail,Fail,1
STD110095,Vivaan Mishra,BA - Economics,77.9,78.5,2.8,46.0,F,Fail,Fail,1
STD110099,Sneha Iyer,BTech - CSE,90.1,73.6,1.4,44.0,F,Fail,Fail,1
